x,y,z,ts
16.004814,-8.470721,-2.9754024,1543244403435
17.55535,-8.399923,-2.5659485,1543244403757
19.478569,-8.496666,-2.3682446,1543244403757
20.803076,-8.655428,-2.3615394,1543244403757
21.431154,-8.893837,-1.9118981,1543244403757
20.548536,-9.154525,-1.3159165,1543244403758
20.205696,-9.116065,-0.04923916,1543244403769
19.85306,-8.740245,1.1524596,1543244403769
18.264313,-8.471655,1.8059249,1543244403769
16.841839,-8.106416,1.596817,1543244403769
14.6144285,-7.473199,0.7521877,1543244403794
14.555108,-7.5375795,-0.10856247,1543244403827
16.065994,-8.017457,-0.31974602,1543244403936
17.036898,-8.261823,-0.7331476,1543244403936
17.252653,-8.407562,-0.8254938,1543244403936
17.125444,-8.405107,-0.41659355,1543244403972
16.458467,-8.077782,-0.38806438,1543244404003
16.144302,-7.04175,-0.44075775,1543244404038
16.389336,-5.9618015,-0.17700481,1543244404081
16.389336,-5.9618015,-0.17700481,1543244404238
16.389336,-5.9618015,-0.17700481,1543244404238
16.389336,-5.9618015,-0.17700481,1543244404238
17.026459,-5.6631885,0.21393585,1543244404238
15.779291,-6.1694326,-0.006737709,1543244404562
16.152412,-6.8299217,0.24433708,1543244404562
17.10383,-7.766675,0.1671505,1543244404562
17.839916,-8.631628,0.23174953,1543244404563
17.594273,-8.805367,-0.30408525,1543244404563
18.702595,-8.685892,-1.1031141,1543244404563
20.371248,-9.799933,-1.2580752,1543244404563
20.234852,-11.521524,-1.5161977,1543244404563
18.528542,-12.518563,-1.7803097,1543244404563
17.596798,-12.676409,-1.7405577,1543244404581
16.00719,-12.183774,-1.8350182,1543244404668
17.193605,-11.07696,-1.4853992,1543244404668
21.519876,-10.210615,-0.28295803,1543244404676
23.442162,-9.660051,-1.148974,1543244404707
23.70674,-8.922633,-1.8638153,1543244404751
22.38208,-8.379544,-2.9186835,1543244405196
19.203236,-8.980425,-3.6473799,1543244405196
16.85866,-9.759066,-4.22058,1543244405196
15.584241,-10.276093,-3.9637842,1543244405196
15.672887,-10.074938,-3.7444205,1543244405196
15.859148,-8.88254,-3.611681,1543244405196
15.073967,-7.875121,-3.5038996,1543244405196
14.985763,-7.442933,-3.5964756,1543244405197
15.525569,-7.6494846,-3.7878184,1543244405197
17.026978,-8.196906,-4.0805984,1543244405197
17.026978,-8.196906,-4.0805984,1543244405197
17.026978,-8.196906,-4.0805984,1543244405197
17.026978,-8.196906,-4.0805984,1543244405217
25.443193,-9.078349,-4.943591,1543244405254
25.54183,-9.673105,-4.7678533,1543244405271
21.982094,-9.197034,-4.114805,1543244405308
18.608423,-7.8691344,-3.273746,1543244405346
17.195696,-4.990877,-2.2080178,1543244405390
17.165653,-3.3937929,-2.507452,1543244405422
17.389868,-1.0272251,-4.0162106,1543244405449
17.722948,-0.55165005,-4.3269515,1543244405487
18.164711,-0.41110396,-2.8148503,1543244405521
17.704098,0.702646,-0.92403126,1543244405558
17.370579,1.7936738,-0.38347626,1543244405612
16.527014,3.8669953,0.13314056,1543244405650
15.683672,5.139714,0.5244236,1543244405664
15.056241,5.5651126,0.95837975,1543244405699
14.193413,6.0956783,1.8912754,1543244405745
14.830223,6.3497014,2.5901418,1543244405774
16.21213,6.3124075,2.762833,1543244405808
16.72186,6.1944776,2.8950348,1543244405849
16.251003,5.8734956,3.13801,1543244405875
15.642598,6.0376554,3.08711,1543244405915
15.485176,6.491985,2.8427453,1543244405955
16.231117,6.136729,3.3236322,1543244406052
15.584065,5.4431906,3.8642163,1543244406052
14.446051,5.4913225,4.174573,1543244406075
13.994631,5.9142904,4.257699,1543244406097
13.719786,6.333963,4.2780747,1543244406124
13.719786,6.333963,4.2780747,1543244406161
13.719786,6.333963,4.2780747,1543244406196
14.916825,7.4867344,4.843304,1543244406230
16.330002,7.5896635,5.464516,1543244406263
16.212517,7.9112706,5.828918,1543244406307
15.515374,8.705536,5.4992285,1543244406336
16.15256,8.890716,5.2214565,1543244406369
16.947035,8.575326,5.015642,1543244406404
18.84031,7.8067493,4.545042,1543244406441
20.321667,7.4831586,3.969993,1543244406475
19.948645,7.3839884,3.1354442,1543244406516
18.329203,7.29992,2.2150078,1543244406546
18.387579,7.18294,1.6171088,1543244406588
19.603834,6.377599,1.0579123,1543244406616
19.986567,5.4668875,1.3044453,1543244406662
19.132597,4.985263,0.9255934,1543244406689
18.445673,4.7389073,0.84305024,1543244406757
18.779675,4.4307218,1.3282485,1543244406759
18.54546,3.661068,3.0976322,1543244406792
17.014557,3.868445,2.8215666,1543244406872
15.984735,3.8263683,3.1604445,1543244406873
16.162495,3.3732285,4.1268883,1543244406900
16.752407,3.1604462,5.7103014,1543244407055
