x,y,z,ts
-1.1148605,1.2552557,0.033277214,1542645407497
-1.1527882,0.7588649,0.47117645,1542645407498
-1.4218578,0.21792388,1.0936713,1542645407515
-1.1129522,-0.33152235,1.848227,1542645407614
-0.14579296,-0.7986389,2.1761549,1542645407614
0.8592968,-1.3007581,2.1461706,1542645407614
1.6461678,-1.8409175,1.933637,1542645407682
2.4503307,-2.4516358,1.7701429,1542645407694
2.6998749,-3.326202,2.176979,1542645407724
1.9656067,-4.133265,2.1592665,1542645407768
2.2947407,-3.6509373,0.9337534,1542645407782
2.8276796,-3.2560184,0.48859143,1542645407812
2.7099915,-2.444215,0.30301082,1542645407841
1.6699543,-1.4054724,-0.50825095,1542645407900
0.67698574,-0.1532498,-1.2165042,1542645407931
0.117957115,0.7043178,-1.4417508,1542645407962
-0.45384884,0.7583368,-1.763948,1542645407990
-0.7940979,0.9880531,-1.8549656,1542645408020
-0.80153656,1.1816463,-2.1430755,1542645408050
-0.547204,1.7371736,-2.2828288,1542645408109
-0.026774406,1.9088137,-2.6028483,1542645408138
-0.16523647,1.9972343,-2.834979,1542645408168
0.055919647,1.9819894,-2.8589664,1542645408196
1.0683737,2.0516174,-2.7500582,1542645408228
1.6343708,1.6148586,-2.8268843,1542645408257
2.1091843,1.2452765,-2.7967293,1542645408288
1.2338428,0.7046263,-2.1571407,1542645408346
-0.17990494,0.681509,-1.4647561,1542645408378
-0.62908936,1.088244,-0.7336035,1542645408405
-0.29542828,1.5321462,-0.13782048,1542645408494
0.24324894,1.4360659,-0.22149417,1542645408495
0.7007885,0.68477464,-0.068738356,1542645408498
0.339633,0.100890756,0.36176488,1542645408588
-1.0183897,-0.024571896,0.8092715,1542645408589
-1.7661142,-0.3510213,1.444421,1542645408679
-1.57658,-0.5989257,1.979318,1542645408681
-1.2860489,-0.8087138,2.1645002,1542645408681
-0.7024355,-0.9194644,2.3635037,1542645408712
-0.6623354,-0.41942078,2.4809155,1542645408762
-0.7690382,-0.1532256,2.415292,1542645408793
-0.5875139,0.06355864,2.4965017,1542645408823
-0.004545212,-0.32486153,2.5835142,1542645408852
0.5155134,-0.6411322,2.78024,1542645408881
0.9905853,-1.1111772,2.9442182,1542645408913
1.4837132,-1.1470942,3.0542235,1542645408970
2.5298605,-1.4812758,3.36795,1542645409000
3.4217863,-1.7956357,2.6060767,1542645409033
4.1958275,-1.1891532,0.49960935,1542645409060
4.0373726,-0.8193165,-0.4598111,1542645409091
3.1725245,-0.6828203,-0.47347564,1542645409120
1.4384327,-0.3417734,-0.4266188,1542645409150
0.2163353,0.5242169,-0.75039804,1542645409209
-0.56318283,1.4030752,-1.1949897,1542645409353
-1.1490469,1.9308629,-1.6563627,1542645409353
-1.6830692,2.3738585,-1.9980041,1542645409353
-1.8420153,2.6975744,-2.2470179,1542645409354
-1.753478,2.8320446,-2.5223541,1542645409361
-1.4595137,2.732918,-2.5607488,1542645409417
-0.849864,2.4968636,-2.7035062,1542645409446
0.06296635,2.2079856,-2.9698722,1542645409483
0.9900303,1.69119,-2.9970953,1542645409506
2.530921,1.2336235,-2.9179804,1542645409603
3.5674438,0.15121341,-2.6347256,1542645409603
1.5718699,-1.1825975,-1.6560724,1542645409625
0.77341366,-0.91682565,-0.49750447,1542645409654
1.766511,0.4198768,-0.2777456,1542645409733
1.5574827,0.46317315,-0.441769,1542645409733
0.3019085,0.106319904,0.37450063,1542645409745
-1.1984053,-0.054890513,1.6134272,1542645409772
-2.4815245,0.041711807,2.0181098,1542645409835
-2.644475,-0.11189866,2.0964828,1542645409863
-2.300932,-0.3523091,2.4074383,1542645409891
-1.3963861,-0.55761147,2.667477,1542645409922
-0.48332882,-0.7363876,2.924767,1542645409950
-0.16806984,-0.7854626,3.1231754,1542645409979
0.09172726,-0.72167945,3.4116468,1542645410012
1.1804361,-0.73614377,3.8719037,1542645410071
2.4892378,-0.83260554,3.7931561,1542645410099
3.3527174,-0.69698834,3.106876,1542645410130
3.396988,-0.9570972,2.9707136,1542645410159
3.0609303,-1.9001384,2.582052,1542645410200
2.790494,-2.4144351,0.7579086,1542645410219
2.9925032,-2.50022,-0.42139912,1542645410365
2.6171846,-2.2279415,-0.8337168,1542645410365
0.8342037,-1.5875081,-0.88648057,1542645410365
-0.7560749,-0.56981254,-1.2917533,1542645410367
-1.4806767,-0.00038337708,-1.538444,1542645410396
-1.7216806,0.013351917,-2.1792545,1542645410427
-1.8851786,0.12338281,-2.8795035,1542645410485
-1.9837761,0.17797613,-3.1507127,1542645410514
-1.9075623,0.25234652,-3.176396,1542645410546
-1.1641941,0.254714,-3.2092066,1542645410573
0.106342316,0.18999076,-3.4061759,1542645410604
0.8466053,0.20463824,-3.4851584,1542645410633
1.3360424,0.35413885,-3.4639156,1542645410664
2.1608524,0.5619166,-3.1906772,1542645410723
1.0309734,0.30807972,-1.8055325,1542645410752
0.07668972,0.54867125,-0.8675432,1542645410783
0.5749359,1.3019578,-0.87565386,1542645410810
1.1329851,1.9176798,-0.76352096,1542645410842
0.44805145,1.960469,-0.3922403,1542645410870
-1.0225239,2.3421493,0.32679772,1542645410981
-1.7953501,2.253453,0.78066635,1542645410981
-2.135868,1.8952227,1.0967901,1542645410990
-1.7872915,1.4236023,1.411485,1542645411023
-0.94001865,1.2108607,1.2334758,1542645411130
0.6089134,1.1682506,0.97141194,1542645411130
2.3361206,0.88339996,0.6460923,1542645411151
2.2156982,0.7057773,0.39709193,1542645411169
1.8459806,0.7115923,-0.233969,1542645411198
1.475131,0.8212874,-0.67839694,1542645411228
1.5629482,0.25897956,-0.39576447,1542645411258
1.0487194,-0.53079724,-0.059293926,1542645411289
0.42438316,-0.24895358,-0.4032865,1542645411348
1.1528463,-0.21367669,-0.5910506,1542645411377
1.3114634,-0.8437346,-0.044101357,1542645411407
0.43231964,-1.2302121,0.17841625,1542645411435
-0.50651646,-0.7780287,0.22144566,1542645411465
-1.0894222,-0.2664907,0.09532933,1542645411495
-1.3138599,-0.29037428,-0.28555295,1542645411526
-1.7486305,-0.14797342,-0.5724485,1542645411595
-1.868516,-0.1428957,-0.62911165,1542645411614
-1.7458715,-0.25133896,-0.94429463,1542645411645
-1.4467478,-0.30771053,-1.0675108,1542645411676
0.12096405,-0.34188092,-1.3845432,1542645411703
1.0042486,-0.4357661,-1.7958711,1542645411732
2.256979,-0.65100026,-1.6515279,1542645411859
3.3501348,-0.7712531,-1.0498703,1542645411859
0.919713,0.0932529,-0.19719869,1542645411863
-1.8693991,1.9751005,0.31146872,1542645411884
-0.24303341,2.4080017,0.16641453,1542645411912
1.7129421,0.8503963,-0.26227233,1542645411940
1.1448679,0.67821515,-0.13646969,1542645412071
-0.56060886,0.68762696,0.21552709,1542645412072
-1.2142162,0.21878469,0.61260265,1542645412072
-1.662756,-0.27014387,1.1069714,1542645412158
-1.3237295,-0.42516303,1.2707522,1542645412159
-0.75299263,-0.56327206,1.534296,1542645412159
-0.74816704,-0.5655833,1.6314998,1542645412208
-1.2540483,-0.43112987,1.8001513,1542645412237
-1.3300467,-0.42488778,1.5553913,1542645412269
-0.774209,-0.030657947,1.1045741,1542645412295
0.30871868,0.1349687,0.94028354,1542645412326
1.0611992,0.33087516,0.85665154,1542645412369
0.14739323,0.5926205,0.6244588,1542645412385
-0.38736534,0.9750699,0.28546423,1542645412447
1.4102364,0.71257985,0.23968607,1542645412475
3.128728,-0.35685015,0.7625234,1542645412506
2.987236,-0.30785322,0.36378562,1542645412533
1.1465645,-1.327296,-1.4504693,1542645412567
-0.98629284,-3.591571,-2.6968637,1542645412593
-0.9158821,-8.650561,-4.841733,1542645412654
-0.68076324,-1.770263,-3.0388744,1542645412683
-1.1771994,0.22206664,-2.5586512,1542645412729
-0.2610855,-0.59031916,-5.308133,1542645412742
-1.277317,-0.20831251,-5.4627357,1542645412850
-0.916523,1.228446,-3.423349,1542645412850
-0.9662733,1.0684752,-1.0718434,1542645412862
-0.06671429,2.0772057,-0.3905709,1542645412890
0.60553265,3.2579765,0.4527781,1542645412977
1.3335614,0.6391401,-0.40584302,1542645412977
2.2924414,0.4677658,-0.1031515,1542645412979
2.4785748,2.0488691,0.10781586,1542645413110
2.1258965,2.4254694,0.71433985,1542645413110
1.4034958,2.4766917,-0.28397474,1542645413110
0.30082512,1.2958221,-0.66826975,1542645413133
-0.76438236,0.72684,-0.6241499,1542645413158
-1.1286516,1.1562171,-0.7285896,1542645413188
-1.2781553,1.5580606,-1.3263166,1542645413217
0.3778782,1.2015233,0.035988808,1542645413247
1.5716095,-0.7997365,-1.2145238,1542645413306
2.502489,-0.958056,-0.61152565,1542645413338
0.56807804,-1.8231401,0.9693257,1542645413366
0.20600796,-1.565094,0.8824521,1542645413396
1.0295467,-1.2688942,0.95734656,1542645413425
1.3766956,-1.4142668,0.3226664,1542645413458
0.7584257,-0.94111586,0.05448854,1542645413520
-0.2520733,-0.90268564,0.39293087,1542645413544
-0.53862,-0.8594649,0.48810422,1542645413574
-0.38790798,-0.6772213,0.20482421,1542645413603
0.11158562,-0.40393686,-0.50658596,1542645413634
0.44193172,0.16926503,-1.0753193,1542645413664
-0.25869274,0.8450613,-0.10914898,1542645413722
-0.6487055,0.06799269,-0.3849535,1542645413851
-0.72313976,-0.2889092,-0.87579834,1542645413851
-1.1807833,0.36737776,-0.56739354,1542645413851
-1.3938103,1.8917108,-0.021929145,1542645413851
-1.2282467,2.0636418,0.6224315,1542645413872
-0.9275856,2.1511364,0.5724224,1542645413900
-0.8106098,2.0726748,0.54441,1542645413960
-0.8787823,1.7464554,0.06983709,1542645413990
0.2338314,1.328254,0.15336561,1542645414024
0.79718685,0.7109767,0.021470785,1542645414049
-0.3153572,0.46370533,0.39335048,1542645414081
-0.270998,-0.5126182,0.75163317,1542645414111
-0.3285303,-0.44470677,0.5814266,1542645414169
-0.9059353,-0.47564757,0.65193236,1542645414197
-0.500947,-0.89504075,0.9282554,1542645414228
1.2166824,-1.1575555,0.51205933,1542645414255
1.8273802,-1.0278109,0.051191732,1542645414286
2.669013,-0.806971,-0.13424814,1542645414394
1.2042751,-0.65658605,-0.94041795,1542645414394
-0.5852003,-0.24607988,-1.7303057,1542645414406
-0.4048605,-1.0484099,-1.4791338,1542645414434
-0.011610031,-1.5576351,-1.5126913,1542645414530
0.5959616,-1.4373751,-2.0224996,1542645414531
0.6910362,-0.8955246,-2.2032113,1542645414531
-0.015346527,-0.9828781,-1.6499785,1542645414553
-0.5607033,-1.2043998,-0.78267294,1542645414614
-0.4618721,-1.1543196,-0.30027512,1542645414642
