value,ts
1000.18,1544693431527
1000.18,1544693431563
1000.2,1544693431616
1000.23,1544693431666
1000.23,1544693431718
1000.25,1544693431768
1000.24,1544693431835
1000.27,1544693431866
1000.27,1544693431916
1000.25,1544693431967
1000.24,1544693432025
1000.27,1544693432071
1000.25,1544693432129
1000.25,1544693432174
1000.26,1544693432222
1000.26,1544693432274
1000.26,1544693432324
1000.25,1544693432373
1000.25,1544693432425
1000.24,1544693432487
1000.24,1544693432523
1000.25,1544693432578
1000.25,1544693432626
1000.28,1544693432675
1000.26,1544693432725
1000.24,1544693432776
1000.24,1544693432829
1000.27,1544693432905
1000.26,1544693432928
1000.27,1544693432978
1000.29,1544693433031
1000.27,1544693433080
1000.28,1544693433133
1000.26,1544693433181
1000.26,1544693433238
1000.25,1544693433282
1000.27,1544693433332
1000.27,1544693433384
1000.28,1544693433433
1000.26,1544693433486
1000.27,1544693433542
1000.28,1544693433591
1000.26,1544693433637
1000.26,1544693433690
1000.27,1544693433739
1000.27,1544693433788
1000.26,1544693433843
1000.29,1544693433893
1000.27,1544693433943
1000.26,1544693433991
1000.26,1544693434042
1000.25,1544693434092
1000.28,1544693434142
1000.27,1544693434190
1000.27,1544693434242
1000.28,1544693434310
1000.28,1544693434342
1000.27,1544693434392
1000.26,1544693434445
1000.28,1544693434495
1000.33,1544693434553
1000.34,1544693434597
1000.33,1544693434643
1000.35,1544693434694
1000.38,1544693434744
1000.38,1544693434795
1000.42,1544693434846
1000.49,1544693434906
1000.53,1544693434947
1000.55,1544693434995
1000.53,1544693435045
1000.4,1544693435101
1000.32,1544693435148
1000.27,1544693435197
1000.24,1544693435276
1000.14,1544693435298
1000.14,1544693435346
1000.12,1544693435396
1000.12,1544693435453
1000.15,1544693435496
1000.17,1544693435545
1000.23,1544693435595
1000.23,1544693435651
1000.22,1544693435696
1000.22,1544693435745
1000.17,1544693435813
1000.12,1544693435847
1000.14,1544693435919
1000.16,1544693435961
1000.19,1544693436003
1000.2,1544693436049
1000.21,1544693436100
1000.21,1544693436152
1000.24,1544693436200
1000.23,1544693436251
1000.24,1544693436301
1000.24,1544693436378
1000.24,1544693436400
1000.23,1544693436459
1000.24,1544693436518
1000.26,1544693436555
1000.27,1544693436632
1000.25,1544693436653
1000.26,1544693436705
1000.29,1544693436762
1000.29,1544693436804
1000.3,1544693436856
1000.3,1544693436907
1000.32,1544693436959
1000.34,1544693437018
1000.37,1544693437059
1000.39,1544693437109
1000.39,1544693437157
1000.38,1544693437208
1000.4,1544693437256
1000.39,1544693437307
1000.43,1544693437359
1000.46,1544693437409
1000.42,1544693437457
1000.4,1544693437514
1000.4,1544693437557
1000.39,1544693437620
1000.32,1544693437663
1000.28,1544693437713
1000.25,1544693437765
1000.23,1544693437811
1000.22,1544693437862
1000.25,1544693437914
1000.25,1544693437967
1000.21,1544693438018
1000.21,1544693438067
1000.23,1544693438121
1000.23,1544693438168
1000.21,1544693438219
1000.2,1544693438270
1000.19,1544693438320
1000.26,1544693438371
1000.28,1544693438422
1000.28,1544693438476
1000.3,1544693438522
1000.3,1544693438571
1000.32,1544693438621
1000.32,1544693438686
1000.29,1544693438739
1000.27,1544693438772
1000.27,1544693438823
1000.26,1544693438872
1000.27,1544693438928
1000.26,1544693438979
