ts_start,ts_end,act
1544007963906,1544007999255,TRANSITION
1544007999274,1544008002336,ENTERING_HOME
1544007995761,1544007999236,TRANSITION
1544007999274,1544008002352,ENTERING_HOME
1544007995747,1544007999255,TRANSITION
1544007999294,1544008002352,ENTERING_HOME
1544007995747,1544007999255,TRANSITION
1544007999295,1544008002353,ENTERING_HOME
1544007995747,1544007999255,TRANSITION
1544007999288,1544008015317,ENTERING_HOME
1544008015339,1544008015360,TRANSITION
1544008008927,1544008015317,ENTERING_HOME
1544008015360,1544008015385,TRANSITION
1544008008910,1544008015298,ENTERING_HOME
1544008015339,1544008015386,TRANSITION
1544008008913,1544008015298,ENTERING_HOME
1544008015339,1544008015387,TRANSITION
1544008008934,1544008015312,ENTERING_HOME
1544008015343,1544008022957,TRANSITION
1544008022975,1544008029117,WATCHING_TV
1544008021812,1544008022935,TRANSITION
1544008022977,1544008029129,WATCHING_TV
1544008021815,1544008022935,TRANSITION
1544008022975,1544008029136,WATCHING_TV
1544008021831,1544008022954,TRANSITION
1544008022994,1544008029137,WATCHING_TV
1544008021820,1544008022957,TRANSITION
1544008022995,1544008195989,WATCHING_TV
1544008196011,1544008197193,TRANSITION
1544008191145,1544008195950,WATCHING_TV
1544008196011,1544008197193,TRANSITION
1544008191144,1544008195949,WATCHING_TV
1544008196011,1544008197194,TRANSITION
1544008191142,1544008195949,WATCHING_TV
1544008196011,1544008197195,TRANSITION
1544008191146,1544008195989,WATCHING_TV
1544008196021,1544008210773,TRANSITION
1544008210803,1544008216484,PREPARING_COLD_MEAL
1544008209916,1544008210773,TRANSITION
1544008210803,1544008216484,PREPARING_COLD_MEAL
1544008209914,1544008210772,TRANSITION
1544008210803,1544008216484,PREPARING_COLD_MEAL
1544008209915,1544008210773,TRANSITION
1544008210803,1544008216487,PREPARING_COLD_MEAL
1544008209906,1544008210767,TRANSITION
1544008210803,1544008259302,PREPARING_COLD_MEAL
1544008259314,1544008261787,TRANSITION
1544008255424,1544008259301,PREPARING_COLD_MEAL
1544008259331,1544008261791,TRANSITION
1544008255425,1544008259302,PREPARING_COLD_MEAL
1544008259330,1544008261791,TRANSITION
1544008255424,1544008259302,PREPARING_COLD_MEAL
1544008259330,1544008261794,TRANSITION
1544008255457,1544008259283,PREPARING_COLD_MEAL
1544008259314,1544008445756,TRANSITION
1544008445783,1544008451716,EATING
1544008445233,1544008445756,TRANSITION
1544008445784,1544008451717,EATING
1544008445227,1544008445756,TRANSITION
1544008445783,1544008451717,EATING
1544008445223,1544008445756,TRANSITION
1544008445783,1544008451740,EATING
1544008445197,1544008445745,TRANSITION
1544008445788,1544008539311,EATING
1544008539324,1544008570126,TRANSITION
1544008570140,1544008575878,WASHING_DISHES
1544008569288,1544008570107,TRANSITION
1544008570140,1544008575879,WASHING_DISHES
1544008569339,1544008570108,TRANSITION
1544008570140,1544008575880,WASHING_DISHES
1544008569306,1544008570126,TRANSITION
1544008570163,1544008575880,WASHING_DISHES
1544008569288,1544008570108,TRANSITION
1544008570142,1544008654048,WASHING_DISHES
1544008667000,1544008773787,ANSWERING_PHONE
1544008773804,1544008774475,TRANSITION
1544008768240,1544008773787,ANSWERING_PHONE
1544008773823,1544008774483,TRANSITION
1544008768230,1544008773771,ANSWERING_PHONE
1544008773804,1544008774483,TRANSITION
1544008768229,1544008773772,ANSWERING_PHONE
1544008773804,1544008774484,TRANSITION
1544008768229,1544008773772,ANSWERING_PHONE
1544008773831,1544009175186,TRANSITION
1544009175204,1544009177993,ANSWERING_PHONE
1544009171551,1544009175168,TRANSITION
1544009175204,1544009177997,ANSWERING_PHONE
1544009171538,1544009175184,TRANSITION
1544009175216,1544009177998,ANSWERING_PHONE
1544009171577,1544009175186,TRANSITION
1544009175212,1544009177998,ANSWERING_PHONE
1544009171539,1544009175184,TRANSITION
1544009175212,1544009244525,ANSWERING_PHONE
1544009244549,1544009248247,TRANSITION
1544009241792,1544009244501,ANSWERING_PHONE
1544009244550,1544009248247,TRANSITION
1544009241767,1544009244519,ANSWERING_PHONE
1544009244550,1544009248248,TRANSITION
1544009241765,1544009244519,ANSWERING_PHONE
1544009244549,1544009248249,TRANSITION
1544009241737,1544009244525,ANSWERING_PHONE
1544009244559,1544009252728,TRANSITION
1544009252745,1544009254623,USING_PC
1544009248280,1544009252728,TRANSITION
1544009252762,1544009254641,USING_PC
1544009248276,1544009252718,TRANSITION
1544009252746,1544009254641,USING_PC
1544009248275,1544009252718,TRANSITION
1544009252746,1544009254641,USING_PC
1544009248276,1544009252717,TRANSITION
1544009252745,1544009417510,USING_PC
1544009417511,1544009422388,TRANSITION
1544009416182,1544009417485,USING_PC
1544009417521,1544009422399,TRANSITION
1544009416179,1544009417482,USING_PC
1544009417511,1544009422400,TRANSITION
1544009416180,1544009417510,USING_PC
1544009417540,1544009422400,TRANSITION
1544009416180,1544009417510,USING_PC
1544009417540,1544009425151,TRANSITION
1544009425169,1544009428684,TAKING_MEDICINES
1544009422418,1544009425134,TRANSITION
1544009425169,1544009428702,TAKING_MEDICINES
1544009422424,1544009425148,TRANSITION
1544009425177,1544009428703,TAKING_MEDICINES
1544009422425,1544009425151,TRANSITION
1544009425178,1544009428703,TAKING_MEDICINES
1544009422424,1544009425150,TRANSITION
1544009425177,1544009452704,TAKING_MEDICINES
1544009452731,1544009457621,TRANSITION
