ts_start,ts_end,location
1542884767973,1542884782032,OUT
1542884782037,1542884785174,HALL
1542884785179,1542884882108,KITCHEN
1542884882150,1542884890798,DINING_ROOM
1542884890806,1542884903586,KITCHEN
1542884903598,1542884914831,DINING_ROOM
1542884914850,1542884929033,KITCHEN
1542884929133,1542884998523,DINING_ROOM
1542884998542,1542885007841,KITCHEN
1542885007865,1542885022110,DINING_ROOM
1542885022126,1542885083599,KITCHEN
1542885083609,1542885084572,HALL
1542885084589,1542885086249,MEDICINE_AREA
1542885086267,1542885088313,LIVING_ROOM
1542885088328,1542885235591,OFFICE
1542885235606,1542885236764,LIVING_ROOM
1542885236787,1542885239941,MEDICINE_AREA
