value,ts
1003.9,1542884767973
1003.89,1542884768041
1003.9,1542884768074
1003.89,1542884768134
1003.91,1542884768176
1003.94,1542884768242
1003.94,1542884768280
1003.93,1542884768328
1003.91,1542884768380
1003.89,1542884768427
1003.9,1542884768478
1003.9,1542884768536
1003.91,1542884768577
1003.9,1542884768628
1003.91,1542884768676
1003.89,1542884768730
1003.86,1542884768778
1003.86,1542884768825
1003.87,1542884768884
1003.87,1542884768929
1003.88,1542884768981
1003.88,1542884769027
1003.88,1542884769078
1003.89,1542884769133
1003.9,1542884769181
1003.9,1542884769248
1003.9,1542884769281
1003.89,1542884769337
1003.88,1542884769381
1003.87,1542884769448
1003.85,1542884769502
1003.86,1542884769539
1003.86,1542884769590
1003.85,1542884769636
1003.85,1542884769692
1003.86,1542884769751
1003.85,1542884769788
1003.84,1542884769838
1003.84,1542884769889
1003.85,1542884769944
1003.88,1542884769991
1003.87,1542884770042
1003.87,1542884770093
1003.87,1542884770141
1003.86,1542884770193
1003.9,1542884770247
1003.9,1542884770295
1003.92,1542884770346
1003.9,1542884770399
1003.89,1542884770447
1003.89,1542884770555
1003.87,1542884770555
1003.86,1542884770596
1003.85,1542884770671
1003.85,1542884770701
1003.87,1542884770743
1003.89,1542884770794
1003.89,1542884770860
1003.89,1542884770896
1003.87,1542884770945
1003.87,1542884770999
1003.88,1542884771047
1003.87,1542884771101
1003.87,1542884771147
1003.84,1542884771197
1003.87,1542884771244
1003.87,1542884771296
1003.87,1542884771364
1003.84,1542884771397
1003.83,1542884771448
1003.84,1542884771497
1003.83,1542884771548
1003.83,1542884771599
1003.81,1542884771652
1003.8,1542884771718
1003.81,1542884771748
1003.81,1542884771803
1003.79,1542884771847
1003.77,1542884771903
1003.77,1542884771950
1003.78,1542884772008
1003.79,1542884772056
1003.82,1542884772104
1003.82,1542884772154
1003.85,1542884772209
1003.86,1542884772266
1003.84,1542884772306
1003.83,1542884772375
1003.81,1542884772409
1003.84,1542884772486
1003.85,1542884772506
1003.85,1542884772560
1003.86,1542884772605
1003.87,1542884772668
1003.84,1542884772718
1003.84,1542884772772
1003.87,1542884772808
1003.88,1542884772855
1003.88,1542884772915
1003.92,1542884772959
1003.9,1542884773006
1003.9,1542884773059
1003.84,1542884773149
1003.82,1542884773160
1003.8,1542884773232
1003.8,1542884773261
1003.82,1542884773311
1003.83,1542884773365
1003.83,1542884773421
1003.85,1542884773469
1003.87,1542884773517
1003.87,1542884773567
1003.87,1542884773618
1003.84,1542884773670
1003.85,1542884773722
1003.84,1542884773768
1003.84,1542884773817
1003.85,1542884773870
1003.92,1542884773920
1003.94,1542884773969
1003.9,1542884774019
1003.87,1542884774070
1003.85,1542884774124
1003.84,1542884774183
1003.86,1542884774228
1003.85,1542884774286
1003.85,1542884774325
1003.95,1542884774382
1003.93,1542884774450
1003.91,1542884774475
1003.88,1542884774528
1003.82,1542884774576
1003.82,1542884774629
1003.87,1542884774677
1003.95,1542884774728
1003.94,1542884774777
1003.93,1542884774827
1003.93,1542884774877
1003.91,1542884774934
1003.91,1542884774981
1003.9,1542884775032
1003.9,1542884775087
1003.88,1542884775131
1003.88,1542884775187
1003.91,1542884775233
1003.9,1542884775286
1003.9,1542884775333
1003.88,1542884775385
1003.89,1542884775434
1003.9,1542884775487
1003.89,1542884775534
1003.85,1542884775591
1003.76,1542884775633
1003.73,1542884775684
1003.77,1542884775757
1003.85,1542884775783
1003.83,1542884775834
1003.8,1542884775889
1003.78,1542884775952
1003.76,1542884776022
1003.75,1542884776038
1003.79,1542884776090
1003.82,1542884776136
1003.93,1542884776186
1003.92,1542884776238
1003.92,1542884776295
1003.92,1542884776338
1003.91,1542884776390
1003.91,1542884776446
1003.9,1542884776496
1003.92,1542884776542
1003.92,1542884776594
1003.93,1542884776642
1003.91,1542884776697
1003.89,1542884776742
1003.89,1542884776792
1003.91,1542884776841
1003.89,1542884776897
1003.89,1542884776943
1003.89,1542884777001
1003.91,1542884777046
1003.89,1542884777104
1003.91,1542884777149
1003.9,1542884777218
1003.88,1542884777255
1003.89,1542884777304
1003.88,1542884777431
1003.87,1542884777432
1003.87,1542884777458
1003.86,1542884777510
1003.87,1542884777562
1003.86,1542884777605
1003.85,1542884777655
1003.86,1542884777718
1003.85,1542884777758
1003.87,1542884777807
1003.87,1542884777871
1003.86,1542884777907
1003.87,1542884777957
