ts_start,ts_end,location
1542982294603,1542982297293,MEDICINE_AREA
1542982297304,1542982298372,HALL
1542982298395,1542982301018,KITCHEN
1542982301053,1542982318869,DINING_ROOM
1542982318898,1542982325702,KITCHEN
1542982325718,1542982331730,DINING_ROOM
1542982331764,1542982341326,KITCHEN
1542982341347,1542982346496,DINING_ROOM
1542982346515,1542982390701,KITCHEN
1542982390721,1542982415736,HALL
1542982415747,1542982417814,KITCHEN
1542982417844,1542982426222,DINING_ROOM
1542982426229,1542982429440,KITCHEN
1542982429461,1542982486209,DINING_ROOM
1542982486238,1542982488621,KITCHEN
1542982488639,1542982492998,DINING_ROOM
1542982493028,1542982495905,KITCHEN
1542982495906,1542982508183,DINING_ROOM
1542982508191,1542982511357,KITCHEN
1542982511385,1542982516136,DINING_ROOM
1542982516155,1542982546467,KITCHEN
1542982546483,1542982547328,HALL
1542982547342,1542982549090,MEDICINE_AREA
1542982549119,1542982649178,LIVING_ROOM
1542982649209,1542982651104,OFFICE
1542982651353,1542982659825,LIVING_ROOM
1542982659842,1542982714835,MEDICINE_AREA
1542982714845,1542982780067,LIVING_ROOM
1542982780084,1542982798404,MEDICINE_AREA
1542982798422,1542982799227,HALL
1542982799246,1542982827766,KITCHEN
