value,ts
996.7,1543848379133
996.72,1543848379181
996.72,1543848379231
996.71,1543848379283
996.7,1543848379328
996.71,1543848379393
996.7,1543848379432
996.69,1543848379490
996.69,1543848379575
996.7,1543848379584
996.69,1543848379645
996.68,1543848379688
996.7,1543848379959
996.69,1543848379959
996.68,1543848379959
996.68,1543848379959
996.69,1543848379959
996.7,1543848379987
996.7,1543848380076
996.69,1543848380101
996.71,1543848380133
996.7,1543848380186
996.7,1543848380246
996.67,1543848380289
996.65,1543848380339
996.65,1543848380387
996.7,1543848380451
996.74,1543848380489
996.72,1543848380549
996.67,1543848380588
996.65,1543848380638
996.64,1543848380689
996.63,1543848380740
996.63,1543848380797
996.66,1543848380837
996.68,1543848380889
996.68,1543848380941
996.65,1543848380988
996.64,1543848381041
996.65,1543848381092
996.64,1543848381138
996.64,1543848381187
996.65,1543848381239
996.68,1543848381334
996.69,1543848381350
996.67,1543848381386
996.67,1543848381434
996.67,1543848381486
996.65,1543848381536
996.63,1543848381594
996.63,1543848381636
996.64,1543848381701
996.64,1543848381740
996.64,1543848381796
996.64,1543848381838
996.65,1543848381899
996.67,1543848381938
996.66,1543848382000
996.64,1543848382047
996.64,1543848382143
996.64,1543848382144
996.63,1543848382189
996.63,1543848382237
996.64,1543848382288
996.65,1543848382340
996.64,1543848382391
996.67,1543848382438
996.65,1543848382491
996.66,1543848382541
996.64,1543848382593
996.63,1543848382644
996.66,1543848382691
996.67,1543848382748
996.7,1543848382791
996.73,1543848382844
996.73,1543848382909
996.72,1543848382946
996.69,1543848383087
996.63,1543848383088
996.63,1543848383109
996.66,1543848383145
996.68,1543848383205
996.67,1543848383252
996.66,1543848383298
996.65,1543848383349
996.65,1543848383397
996.65,1543848383449
996.66,1543848383518
996.69,1543848383566
996.7,1543848383602
996.7,1543848383654
996.69,1543848383750
996.66,1543848383755
996.67,1543848383803
996.69,1543848383863
996.64,1543848383902
996.65,1543848383951
996.65,1543848384009
996.65,1543848384059
996.64,1543848384111
996.64,1543848384163
996.63,1543848384392
996.62,1543848384392
996.58,1543848384393
996.59,1543848384393
996.61,1543848384405
996.65,1543848384455
996.66,1543848384509
996.67,1543848384556
996.65,1543848384611
996.67,1543848384669
996.67,1543848384733
996.66,1543848384763
996.64,1543848384809
996.65,1543848384952
996.67,1543848384953
996.67,1543848385010
996.68,1543848385011
996.71,1543848385067
996.69,1543848385136
996.71,1543848385222
996.74,1543848385223
996.74,1543848385256
996.7,1543848385302
996.63,1543848385358
996.58,1543848385512
996.59,1543848385512
996.59,1543848385515
996.56,1543848385574
996.53,1543848385604
996.52,1543848385656
996.52,1543848385704
996.51,1543848385759
996.52,1543848385803
996.54,1543848385853
996.57,1543848385902
996.6,1543848385954
996.64,1543848386009
996.69,1543848386058
996.71,1543848386121
996.77,1543848386197
996.78,1543848386206
996.78,1543848386255
996.81,1543848386304
996.88,1543848386354
996.87,1543848386409
996.89,1543848386466
996.82,1543848386510
996.78,1543848386565
996.76,1543848386611
996.78,1543848386661
996.76,1543848386711
996.75,1543848386759
996.71,1543848386810
996.67,1543848386879
996.57,1543848386906
996.51,1543848386957
996.48,1543848387006
996.51,1543848387058
996.52,1543848387112
996.51,1543848387157
996.52,1543848387209
996.48,1543848387265
996.48,1543848387314
996.49,1543848387362
996.53,1543848387411
996.55,1543848387466
996.59,1543848387519
996.63,1543848387560
996.64,1543848387640
996.62,1543848387662
996.59,1543848387710
996.58,1543848387760
996.51,1543848387818
996.51,1543848387859
996.53,1543848387910
996.57,1543848387972
996.6,1543848388012
996.58,1543848388068
996.57,1543848388112
996.58,1543848388170
996.59,1543848388213
996.61,1543848388263
996.63,1543848388317
996.64,1543848388371
996.64,1543848388416
996.63,1543848388465
996.61,1543848388608
996.63,1543848388608
996.64,1543848388622
996.67,1543848388667
996.66,1543848388765
996.66,1543848388770
996.63,1543848388824
996.65,1543848388867
996.64,1543848388918
996.67,1543848388968
996.67,1543848389056
996.66,1543848389074
996.65,1543848389122
996.66,1543848389175
996.66,1543848389258
996.68,1543848389283
996.68,1543848389326
996.68,1543848389380
996.69,1543848389461
996.69,1543848389470
996.71,1543848389526
996.71,1543848389577
996.67,1543848389630
996.69,1543848389688
996.7,1543848389732
996.66,1543848389807
996.65,1543848389828
996.65,1543848389876
996.64,1543848389933
996.63,1543848390019
996.62,1543848390040
996.63,1543848390092
996.67,1543848390131
996.65,1543848390193
996.66,1543848390234
996.67,1543848390282
996.69,1543848390331
996.68,1543848390381
996.66,1543848390431
996.67,1543848390486
996.67,1543848390530
996.68,1543848390655
996.68,1543848390655
996.69,1543848390694
996.68,1543848390731
996.68,1543848390789
996.7,1543848390831
996.7,1543848390942
996.68,1543848390943
996.7,1543848390984
996.71,1543848391034
996.7,1543848391084
996.69,1543848391132
996.69,1543848391187
996.7,1543848391232
996.68,1543848391282
996.69,1543848391333
996.69,1543848391385
996.69,1543848391436
996.7,1543848391493
996.69,1543848391539
996.69,1543848391588
996.68,1543848391636
996.69,1543848391689
996.67,1543848391790
996.65,1543848391794
996.67,1543848391839
996.67,1543848391888
996.65,1543848391969
996.66,1543848391988
996.69,1543848392038
996.7,1543848392091
996.72,1543848392145
996.72,1543848392191
996.73,1543848392247
996.74,1543848392292
996.74,1543848392347
996.74,1543848392391
996.75,1543848392443
996.72,1543848392502
996.71,1543848392543
996.69,1543848392592
996.69,1543848392692
996.71,1543848392697
996.68,1543848392751
996.65,1543848392798
